sex,graduation,education_form,langs,life_main,people_main,occupation_type,career_start,result
2,1965.0,Full-time,Русский,False,False,university,False,0
1,0.0,Full-time,Русский,0,0,university,False,1
2,2008.0,Full-time,Русский,3,6,work,2009,0
2,0.0,Full-time,Русский;English,False,False,university,2013,0
1,2010.0,Full-time,English,False,False,university,False,1
2,0.0,Full-time,Русский;English,6,2,,False,0
2,2007.0,Full-time,Русский;Українська;English,0,0,work,2016,1
2,2014.0,Full-time,Русский;English,6,2,work,2014,1
1,2006.0,Distance Learning,Русский;Українська;Deutsch;English;Polski,False,False,university,False,1
2,2002.0,Distance Learning,Русский,False,False,university,False,0
2,0.0,Full-time,Русский,6,2,university,False,0
2,2008.0,Full-time,Українська;English;Русский;Polski,0,0,work,2009,1
2,2007.0,Full-time,Русский;Українська,7,1,work,2002,0
1,2012.0,Distance Learning,False,0,0,university,False,1
2,2012.0,Full-time,Русский,False,False,university,False,1
2,2011.0,Full-time,Русский;Українська;English,0,0,university,2008,0
2,0.0,Full-time,Русский,0,0,work,2016,0
2,2014.0,Full-time,Русский,5,2,university,False,1
1,0.0,,False,0,0,work,2021,1
1,2010.0,Full-time,Русский,0,6,university,False,1
2,2015.0,Full-time,English;Русский,6,2,work,2015,1
2,2015.0,Full-time,Русский;English;Français,False,False,,False,0
1,2009.0,Full-time,False,False,False,work,2006,0
1,2015.0,Full-time,False,0,6,university,False,0
1,2010.0,Distance Learning,Русский,False,False,work,2008,1
1,2010.0,Distance Learning,Русский,7,2,work,False,0
2,2009.0,Distance Learning,Русский,0,0,university,False,0
2,2012.0,Full-time,Русский,7,1,university,False,0
1,2016.0,Full-time,Русский,0,0,,False,1
1,2010.0,Full-time,Русский,6,2,work,2010,1
2,2010.0,Full-time,Русский,0,0,university,False,0
2,2009.0,Distance Learning,Русский,False,False,university,False,0
2,0.0,Distance Learning,Русский,0,0,university,False,1
1,2016.0,Distance Learning,English;Українська;Русский,0,0,university,False,1
2,2015.0,,Русский;English,False,False,university,False,0
1,2008.0,Full-time,False,False,False,university,False,1
2,2011.0,Full-time,Русский,0,0,university,False,0
1,2016.0,Full-time,Русский;English;Français;Lingua Latina,1,2,university,False,1
1,2005.0,Distance Learning,Русский,0,0,work,2017,0
2,0.0,Full-time,Русский;English;Türkçe;Башҡортса;Татарча,5,2,work,2009,1
2,2011.0,Full-time,False,1,1,work,2018,1
1,2011.0,,False,False,False,university,False,1
2,2012.0,Distance Learning,Русский,0,0,university,2006,0
2,2015.0,Distance Learning,False,False,False,university,False,0
2,2012.0,Full-time,Русский,0,0,university,2007,0
1,2004.0,Full-time,False,False,False,university,False,1
2,1993.0,Full-time,Русский,7,2,work,1984,1
2,2013.0,Full-time,Русский;Українська;English,6,1,university,False,0
2,2010.0,Full-time,False,False,False,university,False,0
1,2014.0,Full-time,False,6,1,work,2014,1
2,2011.0,Full-time,Русский,False,False,work,2003,0
2,2001.0,Distance Learning,Русский,False,False,university,False,0
2,2014.0,Distance Learning,Русский,0,0,university,False,0
2,2011.0,Distance Learning,False,1,2,university,False,0
1,2013.0,Full-time,False,False,False,university,False,1
2,2001.0,Distance Learning,Русский,1,2,university,False,0
1,2009.0,Distance Learning,Русский,0,0,university,False,1
2,0.0,Full-time,Русский,5,2,work,1998,1
2,2006.0,Full-time,Русский;English,0,0,university,False,0
1,2009.0,Full-time,Русский;English;Español,False,False,university,False,1
2,2013.0,Distance Learning,Русский,6,2,work,2011,0
1,2014.0,Full-time,Русский;Español;Українська;English,1,0,university,False,1
1,2015.0,Full-time,False,1,1,work,2011,1
1,2015.0,Full-time,Русский;English;Deutsch;Français,0,0,university,2013,1
2,2019.0,Full-time,Русский,0,0,work,False,1
2,2014.0,Full-time,False,0,0,university,False,0
1,2005.0,,False,False,False,university,False,1
1,0.0,Full-time,Русский,1,1,university,False,1
1,2007.0,Full-time,Русский,False,False,university,False,1
2,2012.0,Full-time,False,0,0,university,False,1
1,0.0,,False,0,0,university,False,1
1,0.0,Full-time,Русский,6,2,work,2017,1
2,2008.0,Distance Learning,Русский,0,0,university,False,0
1,0.0,Full-time,Русский,False,False,university,False,0
1,2018.0,,False,0,6,work,False,1
2,2020.0,Distance Learning,Русский;English,0,0,work,2007,0
2,2013.0,,Русский;Башҡортса;English,6,5,work,2017,0
1,2012.0,,Русский,False,False,work,False,1
1,2014.0,Distance Learning,Русский,0,0,work,2014,1
2,2013.0,Distance Learning,Русский,False,False,university,False,0
1,1997.0,Full-time,Русский,6,2,university,False,1
1,1990.0,Full-time,Русский;English;Deutsch;עברית,6,6,university,1990,1
2,2012.0,Full-time,Русский;Română,6,5,university,2009,0
2,2006.0,Distance Learning,Русский;Українська,1,2,university,False,0
1,2015.0,Full-time,Русский;Українська;English;Հայերեն,0,0,university,False,1
1,2010.0,Full-time,False,False,False,university,2010,1
1,2009.0,Full-time,Русский,6,1,work,False,1
2,2013.0,Full-time,Русский,False,False,university,2008,1
1,2004.0,Full-time,Русский,1,2,university,False,1
1,2018.0,Full-time,Русский;English;汉语,6,6,university,False,1
2,0.0,Full-time,False,0,0,,False,0
2,2016.0,Full-time,Русский,False,False,university,False,0
1,2009.0,Full-time,Русский;English;Українська,False,False,university,False,1
2,2009.0,Part-time,False,0,0,work,2003,0
2,2010.0,Full-time,Русский;Ирон,1,2,university,False,1
2,2012.0,Full-time,Русский,0,0,work,False,0
2,2017.0,Full-time,False,1,2,university,False,0
2,2013.0,Full-time,Русский,False,False,work,2016,0
2,2013.0,Full-time,Русский,0,0,university,False,1
2,2009.0,Full-time,Русский,False,False,university,False,1
1,2020.0,Full-time,Русский;English;Deutsch,6,5,university,False,1
1,2018.0,Full-time,False,0,0,university,False,1
1,2014.0,Full-time,False,False,False,university,False,1
1,2012.0,Full-time,False,False,False,university,False,1
2,2018.0,Distance Learning,Русский;English;Deutsch,6,1,work,2013,1
2,2011.0,Full-time,Русский;English,0,0,university,False,0
2,2011.0,Full-time,Українська,0,0,university,False,0
2,2007.0,Full-time,Русский,0,0,university,False,0
1,2013.0,Full-time,Русский,0,0,university,False,1
2,2014.0,Distance Learning,Русский;English;Татарча,2,2,work,2014,0
2,2010.0,Distance Learning,False,0,6,university,False,0
2,2014.0,Distance Learning,Русский,5,1,university,2010,0
2,2007.0,Full-time,Русский,1,0,university,False,0
2,2012.0,Full-time,Русский;Українська;English;Deutsch,6,6,university,False,0
2,1999.0,Full-time,Русский;English;Deutsch;Українська,6,2,work,2004,1
1,0.0,Full-time,Русский;English,0,0,university,False,1
2,2006.0,Full-time,Русский,1,6,work,2006,0
1,2022.0,Full-time,Русский;English;Français;Italiano;Español,5,2,work,2019,1
1,2001.0,Full-time,Русский,0,0,work,False,1
2,2012.0,Full-time,Русский,6,2,university,2007,0
1,2001.0,Distance Learning,False,0,0,university,False,1
2,2016.0,Full-time,False,0,0,university,False,0
1,2013.0,Full-time,False,0,0,work,False,1
2,2004.0,Distance Learning,Русский,0,0,university,False,1
1,2000.0,Full-time,Русский,1,0,university,False,1
1,2006.0,Full-time,Русский,6,2,university,False,1
2,2008.0,Full-time,Русский,False,False,work,2009,0
2,2009.0,Full-time,Русский,False,False,university,False,0
2,0.0,,Русский;English,0,0,university,False,1
2,0.0,Full-time,Русский,0,0,university,False,0
2,2004.0,Distance Learning,False,0,0,work,2007,0
1,2012.0,Full-time,False,0,0,university,False,1
2,2004.0,Full-time,Русский,0,0,work,2007,1
1,2018.0,,Русский,1,0,university,2015,1
2,2015.0,Full-time,Русский,0,0,university,2017,0
2,2015.0,Full-time,False,0,0,university,False,1
2,2006.0,Full-time,Русский,5,5,university,False,1
1,2008.0,Full-time,False,0,2,university,False,1
2,2017.0,Distance Learning,Русский,0,0,university,False,0
1,2011.0,Distance Learning,Русский,1,2,work,2018,1
2,2010.0,Full-time,Русский,0,0,work,2009,0
1,0.0,Full-time,Русский,6,2,university,False,1
1,2017.0,,Русский;English;Deutsch,False,2,university,False,1
2,2011.0,Part-time,Русский,8,1,university,False,0
2,2009.0,Full-time,Русский,1,2,work,2012,0
2,2009.0,Full-time,False,False,False,,False,0
2,2006.0,Full-time,Русский,0,0,work,2007,1
1,2015.0,Full-time,Русский,0,0,university,False,1
2,2014.0,Full-time,Русский,0,0,university,False,0
1,2016.0,,Русский;English;Lingua Latina;עברית;Беларуская,0,0,university,2013,1
2,1985.0,Full-time,Русский,False,False,university,False,0
2,0.0,Distance Learning,Русский,False,False,university,False,0
1,2021.0,Full-time,False,0,0,university,False,1
2,2009.0,Full-time,False,False,False,work,2011,0
2,2014.0,Full-time,Русский;English;Deutsch,6,2,work,2013,1
1,2013.0,Full-time,Русский,0,0,university,False,1
2,2014.0,Full-time,Русский;English;Deutsch,0,0,university,False,1
2,2009.0,Full-time,Русский,1,2,work,2009,0
2,2012.0,Full-time,Русский,6,2,work,2013,0
2,2005.0,Full-time,Русский,False,False,work,False,0
2,2003.0,Full-time,Русский,0,0,work,2018,0
2,2008.0,Full-time,Русский,False,False,work,False,0
1,2012.0,Full-time,Русский,False,False,university,False,1
1,0.0,Full-time,Русский;English,6,2,university,False,1
2,2009.0,Full-time,False,False,False,university,1987,0
1,2006.0,Full-time,False,False,False,work,2006,1
1,2013.0,Part-time,Русский,1,6,university,False,1
1,2013.0,Full-time,Русский,0,0,university,2019,1
1,2019.0,,False,7,6,university,False,1
1,2014.0,Full-time,Русский,0,0,university,False,1
1,0.0,Full-time,Русский,False,False,university,False,1
2,2007.0,Full-time,Русский,0,0,work,2007,0
2,0.0,Full-time,False,0,0,university,False,1
2,2011.0,Full-time,Русский,1,3,work,2016,0
2,0.0,Full-time,Русский,0,0,work,False,0
1,2011.0,Distance Learning,Русский,0,2,university,False,1
2,2013.0,Distance Learning,Русский,0,0,university,False,1
2,2005.0,Full-time,Русский;Українська;English;Français,False,False,university,False,0
1,2007.0,Full-time,Русский,0,0,university,False,1
1,2012.0,,Русский;English,0,0,work,False,1
1,0.0,,False,5,0,university,False,1
1,2010.0,Distance Learning,Русский,6,6,work,False,1
1,2012.0,Full-time,Русский;English,6,2,university,False,1
2,0.0,Full-time,Русский,False,False,university,False,0
2,2010.0,Full-time,Русский,0,0,work,False,0
1,2007.0,,Русский,0,0,university,False,1
2,2010.0,Full-time,Русский;English,1,2,work,2016,0
1,2002.0,Full-time,False,False,False,university,False,1
1,2018.0,Full-time,Русский,0,0,university,2020,1
1,2019.0,,Русский,0,0,work,2016,1
2,2011.0,Full-time,Русский,0,0,work,2011,1
1,2009.0,Distance Learning,Русский,False,False,university,False,0
2,2008.0,Full-time,Русский;English;Deutsch;Italiano,5,2,university,False,0
2,2017.0,Distance Learning,False,0,0,university,False,0
2,2015.0,Full-time,Русский,1,2,university,False,0
1,2006.0,Full-time,False,False,False,work,2006,1
1,2017.0,Full-time,False,False,False,university,False,1
1,2009.0,Part-time,False,0,0,university,False,1
1,2014.0,Distance Learning,Русский,6,False,work,False,1
2,2019.0,Full-time,Русский,0,0,work,False,0
1,2014.0,,English,0,0,university,False,1
1,0.0,Distance Learning,Русский;Українська,1,2,university,False,1
2,2007.0,Full-time,Русский,5,2,university,2007,1
2,0.0,Distance Learning,Русский,0,0,university,2006,0
1,0.0,,False,0,6,university,False,0
1,2006.0,,Русский,6,1,work,2012,1
2,2002.0,Full-time,Русский,0,0,work,False,0
1,2013.0,Full-time,False,False,False,work,False,1
2,2009.0,Full-time,Русский;English,0,0,university,False,0
1,2008.0,Full-time,Русский;Українська,6,6,work,2008,1
2,2011.0,Full-time,False,0,2,work,2011,0
2,2014.0,Full-time,Русский;English,6,6,work,2014,0
2,2003.0,Full-time,Русский,False,False,university,False,0
2,2003.0,Full-time,Русский,0,0,work,2007,0
1,2016.0,Full-time,Русский;English,5,6,university,False,0
2,2017.0,Full-time,Čeština;Русский;English,6,1,work,2009,1
1,2009.0,Full-time,False,0,0,work,2013,1
2,2009.0,Full-time,Русский;English,0,2,work,False,0
1,0.0,Full-time,Русский,6,2,work,2014,1
1,0.0,,Русский,0,0,work,2018,1
1,2006.0,Full-time,False,False,False,university,False,0
2,2005.0,Full-time,Русский;English;Українська;Türkçe,1,6,university,2004,0
2,2005.0,Full-time,Русский,1,2,university,False,0
1,2011.0,Full-time,Русский;English,0,0,university,False,1
1,2015.0,Full-time,False,0,0,university,False,1
1,2012.0,,Русский;English,0,0,university,False,1
1,2011.0,Full-time,False,False,False,university,False,1
1,0.0,Full-time,Русский,False,False,work,2008,1
2,2018.0,Full-time,Русский,0,0,university,False,0
2,2008.0,Full-time,Русский,0,0,university,False,0
2,2016.0,Full-time,Русский,False,False,university,False,0
2,2011.0,Full-time,Русский,0,2,university,False,0
2,2013.0,Full-time,Русский,1,False,university,False,0
1,2009.0,Full-time,False,0,0,work,2014,1
2,2015.0,Full-time,Русский,6,2,university,False,0
2,2012.0,Full-time,Русский,False,6,work,2008,0
1,2016.0,Full-time,Русский,0,6,university,False,1
2,2014.0,Full-time,Русский,5,6,work,666,1
2,2017.0,,False,6,2,university,False,1
2,2013.0,Full-time,Русский,0,0,university,False,1
1,2016.0,Distance Learning,Русский;Deutsch,1,2,work,2012,1
2,2011.0,Full-time,False,False,False,university,False,0
2,2009.0,Distance Learning,Русский,0,0,university,False,0
2,0.0,Part-time,Русский,False,False,university,False,0
2,2013.0,Full-time,Русский;Українська;English;Deutsch,2,6,work,False,0
2,2009.0,Full-time,False,False,False,university,2010,0
1,2010.0,Full-time,Русский,0,2,university,False,1
1,2012.0,Full-time,False,1,2,university,2010,1
2,2003.0,Distance Learning,Русский,False,False,work,2002,0
2,2020.0,Full-time,False,1,0,university,False,1
1,2008.0,Full-time,Русский,0,0,university,False,1
2,2018.0,Distance Learning,Русский,False,False,university,False,0
1,2011.0,Full-time,Русский,0,0,university,False,1
1,2015.0,Full-time,Русский,0,0,university,False,1
2,0.0,Distance Learning,Русский,0,0,university,False,0
2,2002.0,Full-time,False,False,False,university,False,0
2,2009.0,Full-time,Русский,6,2,university,False,1
2,2014.0,Full-time,Русский,0,0,university,False,0
2,2015.0,Full-time,Русский;Español;English,0,5,university,False,0
2,2007.0,Full-time,Русский,False,2,university,False,0
2,2014.0,Full-time,False,5,2,university,False,0
1,2011.0,Full-time,Русский,0,0,university,False,1
2,2006.0,Full-time,Русский,False,False,university,False,0
2,2016.0,Full-time,Русский;Українська,1,0,university,2016,1
2,2011.0,,Русский,False,False,university,False,1
1,0.0,Full-time,Русский,7,1,work,False,1
1,2010.0,Full-time,Русский;Українська,6,6,work,2010,1
2,2012.0,Distance Learning,False,0,0,work,2007,0
2,2008.0,Full-time,Русский,False,False,university,False,0
2,2011.0,Full-time,Русский,False,False,,False,1
2,2009.0,Distance Learning,Русский,False,False,university,False,0
2,0.0,Full-time,Русский;Татарча,6,6,university,2011,1
2,0.0,,Русский,False,False,,False,1
2,2010.0,Full-time,Русский,False,False,university,False,0
2,2014.0,Full-time,Русский,0,0,university,2013,1
1,2008.0,Full-time,Русский,0,0,university,False,1
2,2018.0,Full-time,Русский;English;Українська;Español;Français;Deutsch,6,5,work,False,0
2,2013.0,Distance Learning,Русский,0,0,university,False,0
2,2013.0,Full-time,Русский;English;日本語,6,1,university,False,1
1,2019.0,Full-time,Русский,1,2,work,2019,1
2,2010.0,Full-time,Русский,1,2,work,2016,1
2,2014.0,Distance Learning,Русский,0,0,university,False,0
2,1991.0,Part-time,Русский;Aari,0,0,university,False,0
2,2006.0,Full-time,False,False,False,work,2007,0
2,2016.0,Full-time,False,0,0,work,False,1
1,1999.0,Full-time,Русский,False,False,university,False,1
1,2000.0,Distance Learning,False,False,False,university,False,1
2,2008.0,Full-time,English;Русский,5,6,university,False,0
1,2008.0,Full-time,False,False,False,university,False,1
2,2013.0,Full-time,Русский;English,6,5,work,False,0
2,2014.0,Distance Learning,Русский,False,False,work,2007,0
1,2015.0,Full-time,Русский,0,0,university,False,1
2,0.0,Full-time,Русский;Українська,0,0,university,2006,1
1,0.0,Full-time,False,0,0,university,False,1
2,2015.0,Full-time,Русский,0,0,university,False,1
2,2013.0,Part-time,Русский,1,0,university,2005,0
2,2010.0,Full-time,Русский;Kiswahili,5,6,university,False,0
2,2011.0,,False,0,2,university,False,1
2,2003.0,Full-time,Русский;English,0,0,university,False,0
2,0.0,Full-time,Русский;English;Lingua Latina,6,2,work,False,1
2,2000.0,Full-time,False,False,False,work,2000,0
1,0.0,,Русский,0,5,university,False,1
2,0.0,Full-time,Русский,False,False,university,False,0
1,2015.0,Full-time,Русский,False,False,university,False,1
1,2011.0,Full-time,Русский;Українська,0,2,university,2012,1
2,2014.0,Distance Learning,Русский,1,2,work,False,0
1,2009.0,Distance Learning,Русский,6,False,work,False,1
2,2012.0,Full-time,Русский;Українська;English,0,0,work,2017,0
2,2003.0,Full-time,Русский,False,False,work,2013,1
1,2016.0,Distance Learning,Русский;English,6,6,university,2015,1
2,2005.0,Distance Learning,Русский,1,0,university,2006,1
1,2003.0,Full-time,Русский,False,False,university,False,1
1,0.0,Distance Learning,Русский,0,2,work,2007,1
1,1999.0,Full-time,Русский,0,0,university,False,1
2,2010.0,Full-time,Русский,0,0,work,2011,0
1,2009.0,Full-time,Русский,0,0,university,False,1
2,0.0,Distance Learning,Русский,0,5,university,False,0
2,0.0,Full-time,Русский,0,0,university,False,0
2,2007.0,Full-time,Русский,5,2,university,False,0
1,2017.0,Full-time,Русский;English;Español,6,2,university,False,1
2,2014.0,Distance Learning,Русский,0,0,university,False,0
2,2011.0,Full-time,Русский,False,False,university,False,0
2,2013.0,Full-time,Русский,False,False,work,2010,1
2,2008.0,Full-time,Русский;अवधी;बागड़ी;بلوچی,1,1,university,False,0
1,2008.0,Part-time,Русский,0,0,university,2008,1
1,1993.0,Full-time,Русский,0,0,university,False,1
2,2014.0,Full-time,False,0,0,university,2014,1
2,2014.0,Full-time,Українська;Русский;English,7,6,university,False,1
1,2016.0,Full-time,Русский;English;Français;Español,False,False,university,False,1
1,1998.0,Full-time,Русский,1,2,,2005,0
1,1992.0,Full-time,Русский,1,6,work,2004,1
2,2003.0,Full-time,Русский,False,False,university,False,0
2,2019.0,Part-time,Русский,False,False,university,2009,0
1,0.0,,False,5,False,university,False,1
1,2009.0,Distance Learning,False,0,0,work,2002,1
2,2013.0,Distance Learning,Русский,3,1,work,2013,0
2,1995.0,Full-time,Русский,0,0,university,False,0
2,2015.0,Distance Learning,Русский,1,2,university,False,1
1,2009.0,Full-time,Русский;Українська,6,5,work,2009,1
2,2001.0,Full-time,False,False,False,university,False,0
1,2023.0,,Русский;English,0,0,work,False,0
1,0.0,Distance Learning,False,0,0,university,False,1
2,2018.0,Full-time,Русский;English,5,2,university,False,0
1,0.0,,False,6,1,university,False,1
2,2018.0,Distance Learning,Русский;English,3,2,university,False,0
2,2011.0,Full-time,Русский,6,1,work,2007,0
1,2016.0,Full-time,False,False,False,university,False,1
1,2006.0,Distance Learning,Русский;Беларуская (тарашкевiца);English,1,6,work,2014,1
2,0.0,Full-time,Українська,False,False,university,False,0
2,2017.0,Full-time,Русский,0,0,university,False,0
2,2008.0,Full-time,Русский,False,False,university,False,0
1,2016.0,Full-time,Русский;English;Deutsch,3,6,university,False,1
2,2003.0,Part-time,Русский,False,False,university,2001,0
2,2018.0,,False,0,0,university,False,1
2,2010.0,Full-time,False,False,False,university,2010,1
1,2020.0,Full-time,False,0,2,university,False,1
1,2017.0,,False,0,0,work,False,1
2,2013.0,Full-time,Русский;English;Հայերեն;Svenska,False,False,university,False,0
1,2015.0,Full-time,Русский;English;日本語,6,5,work,2014,1
2,2002.0,Full-time,Українська;Русский,0,0,university,False,0
2,2015.0,Full-time,False,0,0,university,False,1
2,1940.0,Full-time,Русский,8,4,university,1955,0
2,0.0,Full-time,Русский;English,6,5,work,False,1
1,2003.0,Full-time,Русский,6,2,university,False,1
2,2012.0,Distance Learning,False,0,0,university,2011,0
2,2015.0,Full-time,Русский,1,5,work,2015,0
1,2017.0,Full-time,Русский;English;Italiano,7,6,university,False,1
2,2011.0,Full-time,Русский;Deutsch;Беларуская (тарашкевiца);Lingua Latina,0,0,work,2008,0
2,2009.0,Full-time,Русский,False,False,university,False,0
2,2000.0,Full-time,Русский,0,0,work,False,0
1,2010.0,Full-time,False,False,False,work,False,1
2,2012.0,Full-time,Русский,6,6,university,2009,0
1,2008.0,Distance Learning,Русский,6,6,work,1983,1
1,2018.0,Full-time,Русский,0,2,university,False,1
1,2007.0,Full-time,Русский,0,0,work,2009,0
1,2013.0,Full-time,False,0,0,university,False,1
1,2011.0,Full-time,Русский,5,0,work,2012,1
2,2008.0,Full-time,Русский,False,False,university,False,0
1,2011.0,Full-time,False,0,6,university,False,1
2,2014.0,Full-time,Русский,1,2,university,False,0
2,2009.0,Full-time,Русский,False,False,university,False,0
2,2010.0,Full-time,False,False,False,university,2007,0
2,2016.0,Full-time,Русский,0,0,university,False,0
2,2013.0,Distance Learning,Русский,0,0,university,2002,0
2,2012.0,Full-time,Русский,1,2,university,False,0
2,2009.0,Distance Learning,Русский,0,0,university,False,0
2,2012.0,Distance Learning,Русский,False,False,university,False,1
2,2015.0,Full-time,Русский;English,0,2,university,False,1
1,2015.0,Full-time,Русский;English;Italiano,False,False,university,False,1
2,2014.0,Full-time,Русский,0,2,university,False,0
1,1982.0,Part-time,Русский,False,False,university,False,1
2,0.0,Full-time,Русский,False,False,university,False,0
1,2008.0,,False,0,0,university,False,1
2,2000.0,Full-time,False,False,False,university,False,0
2,2011.0,Full-time,Русский,False,False,university,False,0
1,2004.0,Distance Learning,Русский;Українська;English,3,6,work,2003,1
2,2017.0,Full-time,Русский;English,0,0,university,False,1
1,2009.0,Full-time,Русский,0,0,university,False,1
2,2010.0,Full-time,Русский;English;日本語,5,2,work,2008,0
2,0.0,Distance Learning,Русский,False,False,university,False,1
2,2013.0,Full-time,Русский,3,6,university,False,0
1,2005.0,Full-time,Русский;English,0,0,university,False,1
2,2013.0,Full-time,Русский,False,False,university,1990,0
2,2010.0,Full-time,Русский,False,False,university,False,0
2,2013.0,Distance Learning,Русский,0,0,university,False,1
2,2012.0,Distance Learning,Русский,5,2,work,2008,0
1,2008.0,Full-time,Русский,0,0,university,False,1
2,0.0,Full-time,Русский,0,0,university,False,0
2,2015.0,Full-time,Русский,False,False,university,False,0
1,2018.0,Full-time,False,False,False,work,False,1
2,2009.0,Full-time,Русский,False,False,,False,0
2,2009.0,Distance Learning,Русский,False,False,university,False,1
2,2010.0,Full-time,Русский,False,False,work,2009,0
1,1984.0,Full-time,Русский;Latviešu;English,0,0,work,1998,1
2,2012.0,Full-time,Русский,3,6,university,False,0
2,1988.0,Full-time,Русский,False,False,work,1990,0
1,2012.0,Distance Learning,Русский,6,6,university,False,1
1,0.0,Full-time,Русский,0,0,work,2020,1
2,2006.0,Full-time,Русский,0,6,university,False,0
1,2005.0,Full-time,False,False,False,university,False,1
1,0.0,Full-time,Русский,False,False,university,False,1
1,0.0,Full-time,False,0,0,university,False,1
2,2010.0,,False,0,0,work,False,1
2,2009.0,Full-time,Русский,0,0,university,False,0
1,2004.0,Full-time,Русский,0,0,university,False,1
2,2010.0,Distance Learning,Русский;English,6,1,university,False,0
2,2005.0,Full-time,False,0,0,university,False,1
1,0.0,Full-time,Русский,6,2,university,False,0
1,0.0,Full-time,Русский;Українська,1,6,university,False,1
1,2015.0,Distance Learning,Русский,False,False,university,False,1
2,2014.0,Distance Learning,Русский;Հայերեն;English,0,2,university,False,0
2,2006.0,Full-time,Русский,1,6,university,False,0
2,2010.0,Full-time,Русский;English,1,2,work,2008,1
2,2008.0,Full-time,False,1,5,work,2010,0
1,0.0,Full-time,Русский;Deutsch;English,6,6,work,False,1
2,2011.0,Full-time,Русский,5,0,university,False,0
1,2015.0,Full-time,Русский,0,0,work,False,1
2,2016.0,Full-time,Русский,False,False,university,2008,0
1,2002.0,Full-time,False,1,2,work,2002,1
2,1999.0,Full-time,False,False,False,university,2003,0
1,0.0,,Русский,0,0,university,False,1
1,2009.0,Full-time,Русский,0,0,university,False,1
2,2015.0,Distance Learning,Русский,False,False,university,False,0
1,2011.0,Full-time,Հայերեն,False,False,university,False,1
1,2013.0,Full-time,Русский;Français,0,0,university,2009,1
2,2006.0,Full-time,Русский,1,2,work,2006,0
1,2004.0,Distance Learning,Русский,False,False,university,False,0
2,2010.0,Distance Learning,False,False,False,university,False,0
1,2011.0,Full-time,Русский;汉语;English;Español,1,5,work,2010,1
1,0.0,Full-time,Русский,5,2,work,2008,1
1,2008.0,Full-time,Русский;日本語;English,6,2,work,2010,1
1,2005.0,Full-time,Русский,1,0,university,False,1
1,2023.0,Distance Learning,Русский,0,2,work,2021,1
1,2018.0,,False,0,0,work,2018,1
1,2010.0,Full-time,False,False,False,work,False,1
2,1996.0,Full-time,Русский,5,6,work,2018,1
2,2014.0,Full-time,Русский,6,5,university,2000,0
1,2002.0,Full-time,False,0,0,work,2002,1
1,2015.0,Full-time,Русский,0,0,university,False,1
1,2010.0,Full-time,Русский,False,False,,False,1
1,0.0,Full-time,Русский;English;Українська;Italiano,1,2,university,False,1
2,2012.0,Full-time,Русский,False,False,university,False,0
2,2001.0,Full-time,False,False,False,university,False,0
1,1994.0,Full-time,Русский,5,2,university,1994,1
1,2009.0,Full-time,Русский,6,5,work,2015,1
1,2016.0,Full-time,False,0,0,university,False,1
1,0.0,Full-time,Русский,False,False,work,2007,1
2,2008.0,Full-time,Русский,2,1,university,False,0
1,2001.0,Full-time,Русский,False,False,university,False,1
2,2014.0,Full-time,Русский,0,0,university,False,0
2,2008.0,Full-time,Русский,6,6,work,2002,1
2,2014.0,Full-time,Русский;English,False,False,university,False,0
1,2014.0,Part-time,Русский,6,2,work,2010,1
1,2009.0,,False,5,0,work,2009,1
2,2009.0,Full-time,Русский,0,0,university,False,1
1,2014.0,Full-time,Русский,1,6,university,False,1
2,2006.0,Full-time,Русский,0,0,university,False,1
1,2015.0,Full-time,Русский;English;Українська,6,1,university,False,1
1,0.0,Distance Learning,Русский;English,6,5,work,False,1
2,2005.0,Full-time,Русский,False,False,work,1999,1
2,0.0,Full-time,Русский,0,0,university,False,0
2,2010.0,Full-time,Русский,1,2,university,2008,0
2,1994.0,Full-time,False,0,0,work,1996,1
2,2013.0,Full-time,Русский,False,False,university,False,0
1,2006.0,Distance Learning,Русский,False,False,university,False,1
2,1980.0,Full-time,Русский,1,2,university,1994,1
2,2010.0,Full-time,Русский,False,False,work,2010,0
2,1994.0,Full-time,Русский,7,6,university,False,0
2,2013.0,Full-time,Русский,1,2,work,2008,0
1,0.0,Full-time,Русский;English;Deutsch,False,False,university,False,1
2,0.0,Distance Learning,False,0,0,university,2003,0
1,2011.0,Part-time,Русский,6,2,university,2012,1
2,2010.0,Full-time,Русский,False,False,university,False,0
1,2014.0,Full-time,False,False,False,university,False,1
2,2009.0,Full-time,Русский,1,2,work,2011,0
1,2005.0,Distance Learning,Русский,0,0,university,False,1
1,2019.0,,False,0,0,work,False,1
2,2016.0,Full-time,Русский,1,1,university,False,0
1,2008.0,Full-time,Русский,0,0,work,2012,1
1,2018.0,Full-time,Русский;English;Français,0,0,university,False,1
2,2008.0,Full-time,False,False,False,university,False,0
1,0.0,Full-time,Русский,False,False,university,False,1
1,2016.0,Full-time,Українська;Русский,6,0,university,False,1
2,2017.0,Distance Learning,Русский,1,0,university,2010,0
2,0.0,Distance Learning,Русский,0,6,university,False,0
1,2012.0,Full-time,Русский;Moldovenească;Українська;English,1,2,work,2009,1
2,2008.0,Full-time,False,False,False,university,False,0
2,2022.0,Distance Learning,Русский,6,2,university,False,0
2,2009.0,Full-time,Русский,False,False,university,2007,0
1,2013.0,Full-time,Русский,1,2,university,False,1
1,0.0,,Русский,0,0,university,False,1
2,2014.0,Full-time,Русский,6,3,university,False,0
2,2006.0,Full-time,False,6,2,university,False,1
